model-1577167384,1577168342.275,0.77,0.1588,0.78,0.1405
model-1577167384,1577168342.756,0.75,0.1789,0.69,0.2142
model-1577167384,1577168343.245,0.7,0.1987,0.75,0.1794
model-1577167384,1577168343.729,0.77,0.1441,0.88,0.0999
model-1577167384,1577168344.209,0.75,0.1803,0.72,0.1936
model-1577167384,1577168344.689,0.76,0.1447,0.78,0.1212
model-1577167384,1577168345.177,0.72,0.1617,0.81,0.1228
model-1577167384,1577168345.657,0.8,0.1437,0.75,0.2045
model-1577167384,1577168346.137,0.89,0.1003,0.94,0.0855
model-1577167384,1577168346.622,0.78,0.1519,0.78,0.1709
model-1577167384,1577168347.101,0.74,0.1705,0.72,0.1953
model-1577167384,1577168347.58,0.72,0.1882,0.91,0.082
model-1577167384,1577168348.061,0.77,0.1593,0.75,0.2041
model-1577167384,1577168348.541,0.71,0.2026,0.69,0.1865
model-1577167384,1577168349.025,0.83,0.1376,0.84,0.1196
model-1577167384,1577168349.512,0.68,0.1957,0.62,0.1938
model-1577167384,1577168349.997,0.78,0.1616,0.72,0.1932
model-1577167384,1577168350.478,0.74,0.1477,0.75,0.1816
model-1577167384,1577168350.958,0.73,0.1694,0.75,0.1649
model-1577167384,1577168351.238,0.79,0.1302,0.88,0.1239
model-1577167384,1577168351.738,0.64,0.2133,0.69,0.1955
model-1577167384,1577168352.221,0.77,0.1713,0.78,0.1592
model-1577167384,1577168352.705,0.81,0.1485,0.66,0.1723
model-1577167384,1577168353.23,0.81,0.1441,0.78,0.1636
model-1577167384,1577168353.73,0.79,0.1683,0.81,0.1612
model-1577167384,1577168354.228,0.7,0.1748,0.75,0.1547
model-1577167384,1577168354.715,0.75,0.1722,0.75,0.1727
model-1577167384,1577168355.205,0.73,0.1838,0.88,0.1288
model-1577167384,1577168355.701,0.84,0.1294,0.88,0.1174
model-1577167384,1577168356.187,0.8,0.1324,0.78,0.1714
model-1577167384,1577168356.68,0.82,0.1421,0.84,0.1692
model-1577167384,1577168357.163,0.73,0.1791,0.69,0.2137
model-1577167384,1577168357.644,0.75,0.1389,0.56,0.266
model-1577167384,1577168358.127,0.84,0.1308,0.88,0.1325
model-1577167384,1577168358.615,0.76,0.1354,0.72,0.2089
model-1577167384,1577168359.096,0.74,0.1872,0.72,0.1954
model-1577167384,1577168359.579,0.81,0.1489,0.62,0.2076
model-1577167384,1577168360.059,0.82,0.1522,0.69,0.197
model-1577167384,1577168360.538,0.75,0.1915,0.84,0.0984
model-1577167384,1577168361.022,0.68,0.1895,0.72,0.1475
model-1577167384,1577168361.507,0.83,0.1313,0.88,0.1046
model-1577167384,1577168361.988,0.83,0.1264,0.78,0.1591
model-1577167384,1577168362.472,0.71,0.1976,0.72,0.2164
model-1577167384,1577168362.952,0.73,0.1916,0.72,0.1847
model-1577167384,1577168363.46,0.74,0.1766,0.75,0.1728
model-1577167384,1577168363.949,0.72,0.1857,0.69,0.1735
model-1577167384,1577168364.432,0.76,0.1691,0.75,0.165
model-1577167384,1577168364.913,0.66,0.2166,0.75,0.1694
model-1577167384,1577168365.399,0.67,0.2083,0.66,0.2295
model-1577167384,1577168365.879,0.76,0.1549,0.75,0.1932
model-1577167384,1577168366.359,0.74,0.1859,0.84,0.166
model-1577167384,1577168366.837,0.71,0.1757,0.84,0.1516
model-1577167384,1577168367.329,0.82,0.1311,0.72,0.1778
model-1577167384,1577168367.812,0.67,0.1831,0.84,0.1319
model-1577167384,1577168368.292,0.8,0.1532,0.78,0.1363
model-1577167384,1577168368.776,0.74,0.1668,0.78,0.1701
model-1577167384,1577168369.258,0.65,0.2047,0.66,0.2013
model-1577167384,1577168369.738,0.79,0.1801,0.75,0.1512
model-1577167384,1577168370.22,0.76,0.1748,0.69,0.1983
model-1577167384,1577168370.697,0.78,0.176,0.72,0.2177
model-1577167384,1577168371.176,0.78,0.1558,0.72,0.1748
model-1577167384,1577168371.655,0.73,0.1874,0.84,0.1302
model-1577167384,1577168372.135,0.8,0.1552,0.81,0.1363
model-1577167384,1577168372.614,0.73,0.1679,0.66,0.176
model-1577167384,1577168373.098,0.66,0.2171,0.72,0.1788
model-1577167384,1577168373.58,0.7,0.1787,0.62,0.2168
model-1577167384,1577168374.064,0.81,0.1367,0.78,0.1339
model-1577167384,1577168374.538,0.78,0.1552,0.72,0.1817
model-1577167384,1577168375.02,0.73,0.1708,0.72,0.1951
model-1577167384,1577168375.501,0.71,0.1751,0.66,0.1956
model-1577167384,1577168375.981,0.81,0.1392,0.75,0.1777
model-1577167384,1577168376.464,0.74,0.1782,0.78,0.1276
model-1577167384,1577168376.943,0.79,0.1527,0.88,0.1108
model-1577167384,1577168377.422,0.8,0.1427,0.88,0.1103
model-1577167384,1577168377.911,0.69,0.1875,0.78,0.1565
model-1577167384,1577168378.391,0.74,0.1751,0.72,0.1802
model-1577167384,1577168378.875,0.8,0.1335,0.81,0.1465
model-1577167384,1577168379.353,0.75,0.1713,0.72,0.1828
model-1577167384,1577168379.831,0.86,0.1294,0.78,0.146
model-1577167384,1577168380.309,0.75,0.1826,0.78,0.1444
model-1577167384,1577168380.791,0.77,0.1475,0.72,0.1824
model-1577167384,1577168381.272,0.76,0.1455,0.78,0.1313
model-1577167384,1577168381.751,0.78,0.1605,0.78,0.1376
model-1577167384,1577168382.231,0.67,0.2018,0.62,0.2155
model-1577167384,1577168382.714,0.71,0.1836,0.75,0.1598
model-1577167384,1577168383.226,0.8,0.1564,0.62,0.2279
model-1577167384,1577168383.705,0.76,0.1393,0.75,0.1665
model-1577167384,1577168384.189,0.74,0.1631,0.66,0.2289
model-1577167384,1577168384.664,0.77,0.1597,0.78,0.1572
model-1577167384,1577168385.141,0.82,0.1458,0.72,0.1909
model-1577167384,1577168385.623,0.83,0.131,0.66,0.1847
model-1577167384,1577168386.105,0.8,0.1313,0.91,0.0954
model-1577167384,1577168386.59,0.72,0.1747,0.81,0.1147
model-1577167384,1577168387.068,0.77,0.1577,0.75,0.1676
model-1577167384,1577168387.547,0.8,0.1457,0.75,0.1622
model-1577167384,1577168388.041,0.75,0.1694,0.66,0.2464
model-1577167384,1577168388.527,0.73,0.1743,0.62,0.2158
model-1577167384,1577168389.018,0.74,0.1806,0.69,0.1428
model-1577167384,1577168389.498,0.78,0.1594,0.72,0.2155
model-1577167384,1577168389.98,0.81,0.135,0.62,0.2016
model-1577167384,1577168390.458,0.82,0.1367,0.75,0.156
model-1577167384,1577168390.939,0.73,0.1631,0.88,0.1103
model-1577167384,1577168391.418,0.73,0.171,0.78,0.1167
model-1577167384,1577168391.901,0.82,0.1374,0.88,0.1019
model-1577167384,1577168392.384,0.75,0.1632,0.81,0.1294
model-1577167384,1577168392.863,0.8,0.1682,0.78,0.1749
model-1577167384,1577168393.345,0.77,0.1419,0.75,0.1214
model-1577167384,1577168393.83,0.83,0.1265,0.66,0.2087
model-1577167384,1577168394.31,0.78,0.1422,0.78,0.1547
model-1577167384,1577168394.797,0.8,0.137,0.84,0.1255
model-1577167384,1577168395.278,0.82,0.1535,0.66,0.2007
model-1577167384,1577168395.761,0.73,0.1947,0.75,0.1468
model-1577167384,1577168396.249,0.78,0.1512,0.62,0.1998
model-1577167384,1577168396.717,0.77,0.1522,0.72,0.2101
model-1577167384,1577168397.188,0.78,0.1332,0.59,0.2648
model-1577167384,1577168397.651,0.77,0.1528,0.78,0.1681
model-1577167384,1577168398.12,0.66,0.2427,0.84,0.1427
model-1577167384,1577168398.599,0.82,0.1546,0.75,0.1883
model-1577167384,1577168399.078,0.76,0.1587,0.69,0.1902
model-1577167384,1577168399.563,0.75,0.1794,0.81,0.1262
model-1577167384,1577168400.044,0.7,0.1777,0.91,0.1165
model-1577167384,1577168400.53,0.71,0.1999,0.78,0.1301
model-1577167384,1577168401.012,0.85,0.1164,0.84,0.151
model-1577167384,1577168401.502,0.78,0.1381,0.75,0.1792
model-1577167384,1577168401.984,0.81,0.1392,0.69,0.1983
model-1577167384,1577168402.467,0.8,0.1375,0.88,0.1256
model-1577167384,1577168402.951,0.79,0.1467,0.78,0.1275
model-1577167384,1577168403.437,0.75,0.1529,0.84,0.1076
model-1577167384,1577168403.921,0.86,0.1062,0.75,0.2035
model-1577167384,1577168404.403,0.82,0.1223,0.75,0.1782
model-1577167384,1577168404.884,0.72,0.1747,0.75,0.1461
model-1577167384,1577168405.362,0.78,0.1444,0.62,0.2119
model-1577167384,1577168405.851,0.73,0.187,0.78,0.1484
model-1577167384,1577168406.339,0.71,0.1864,0.72,0.1787
model-1577167384,1577168406.83,0.75,0.148,0.94,0.0738
model-1577167384,1577168407.313,0.77,0.1631,0.84,0.1334
model-1577167384,1577168407.791,0.79,0.1483,0.78,0.1875
model-1577167384,1577168408.274,0.8,0.1479,0.81,0.137
model-1577167384,1577168408.757,0.8,0.1345,0.81,0.1263
model-1577167384,1577168409.241,0.77,0.1508,0.78,0.1622
model-1577167384,1577168409.723,0.7,0.2005,0.66,0.2274
model-1577167384,1577168410.203,0.72,0.1913,0.75,0.145
model-1577167384,1577168410.682,0.85,0.1146,0.78,0.144
model-1577167384,1577168411.17,0.78,0.1575,0.78,0.1488
model-1577167384,1577168411.655,0.84,0.1314,0.69,0.154
model-1577167384,1577168412.136,0.69,0.1762,0.66,0.2707
model-1577167384,1577168412.637,0.81,0.1634,0.78,0.1389
model-1577167384,1577168413.182,0.78,0.16,0.75,0.1687
model-1577167384,1577168413.784,0.87,0.12,0.72,0.139
model-1577167384,1577168414.31,0.8,0.1443,0.88,0.0924
model-1577167384,1577168414.806,0.8,0.1357,0.78,0.1203
model-1577167384,1577168415.305,0.72,0.1701,0.66,0.1891
model-1577167384,1577168415.841,0.78,0.1514,0.88,0.1304
model-1577167384,1577168416.604,0.71,0.209,0.72,0.1776
model-1577167384,1577168417.168,0.71,0.1906,0.75,0.168
model-1577167384,1577168417.654,0.8,0.1285,0.41,0.3693
model-1577167384,1577168418.141,0.8,0.152,0.78,0.1955
model-1577167384,1577168418.629,0.79,0.1539,0.75,0.1517
model-1577167384,1577168419.146,0.76,0.1476,0.81,0.1099
model-1577167384,1577168419.678,0.8,0.141,0.66,0.1722
model-1577167384,1577168420.168,0.82,0.1313,0.66,0.2082
model-1577167384,1577168420.664,0.78,0.1548,0.81,0.1667
model-1577167384,1577168421.138,0.79,0.1443,0.75,0.1656
model-1577167384,1577168421.623,0.76,0.1783,0.69,0.1816
model-1577167384,1577168422.1,0.75,0.1629,0.72,0.1602
model-1577167384,1577168422.596,0.8,0.1373,0.78,0.166
model-1577167384,1577168423.077,0.76,0.1489,0.78,0.1557
model-1577167384,1577168423.56,0.83,0.1391,0.78,0.1449
model-1577167384,1577168424.058,0.75,0.1762,0.88,0.0984
model-1577167384,1577168424.548,0.77,0.1606,0.62,0.2375
model-1577167384,1577168425.081,0.72,0.1869,0.94,0.0891
model-1577167384,1577168425.631,0.84,0.1261,0.78,0.1697
model-1577167384,1577168426.126,0.8,0.1426,0.81,0.1501
model-1577167384,1577168426.623,0.79,0.1554,0.69,0.1865
model-1577167384,1577168427.116,0.76,0.1633,0.72,0.1845
model-1577167384,1577168427.618,0.73,0.1679,0.84,0.112
model-1577167384,1577168428.107,0.74,0.1686,0.88,0.0803
model-1577167384,1577168428.591,0.78,0.1441,0.78,0.162
model-1577167384,1577168429.072,0.8,0.1551,0.69,0.1902
model-1577167384,1577168429.558,0.78,0.1242,0.72,0.1959
model-1577167384,1577168430.058,0.75,0.1764,0.81,0.1381
model-1577167384,1577168430.547,0.78,0.1475,0.88,0.0884
model-1577167384,1577168431.048,0.71,0.1788,0.81,0.128
model-1577167384,1577168431.635,0.77,0.1604,0.72,0.1822
model-1577167384,1577168432.178,0.75,0.1658,0.75,0.1638
model-1577167384,1577168432.694,0.68,0.1815,0.75,0.1854
model-1577167384,1577168433.463,0.81,0.1557,0.72,0.1795
model-1577167384,1577168433.976,0.79,0.1318,0.75,0.142
model-1577167384,1577168434.516,0.82,0.1331,0.75,0.1617
model-1577167384,1577168435.041,0.8,0.136,0.69,0.2025
model-1577167384,1577168435.523,0.81,0.1401,0.66,0.2085
model-1577167384,1577168436.007,0.76,0.1792,0.84,0.1374
model-1577167384,1577168436.519,0.75,0.1575,0.66,0.1964
model-1577167384,1577168437.027,0.75,0.1567,0.59,0.261
model-1577167384,1577168437.538,0.71,0.1827,0.69,0.1931
model-1577167384,1577168438.047,0.74,0.1707,0.84,0.1393
model-1577167384,1577168438.581,0.7,0.1824,0.59,0.2211
model-1577167384,1577168439.065,0.73,0.1607,0.75,0.1675
model-1577167384,1577168439.563,0.77,0.1623,0.84,0.1206
model-1577167384,1577168440.046,0.77,0.1637,0.69,0.2079
model-1577167384,1577168440.534,0.7,0.1998,0.81,0.1217
model-1577167384,1577168441.041,0.77,0.1434,0.72,0.2053
model-1577167384,1577168441.564,0.71,0.1621,0.88,0.1302
model-1577167384,1577168442.08,0.76,0.167,0.62,0.2318
model-1577167384,1577168442.573,0.78,0.155,0.69,0.17
model-1577167384,1577168443.077,0.79,0.1465,0.81,0.1472
model-1577167384,1577168443.565,0.75,0.1601,0.84,0.1443
model-1577167384,1577168444.06,0.77,0.1391,0.84,0.1519
model-1577167384,1577168444.549,0.84,0.1194,0.69,0.1849
model-1577167384,1577168445.03,0.75,0.1858,0.81,0.1532
model-1577167384,1577168445.524,0.73,0.1654,0.69,0.1798
model-1577167384,1577168446.038,0.81,0.154,0.84,0.1323
model-1577167384,1577168446.588,0.82,0.1252,0.78,0.1472
model-1577167384,1577168447.08,0.73,0.1652,0.91,0.13
model-1577167384,1577168447.58,0.69,0.17,0.75,0.1282
model-1577167384,1577168448.088,0.72,0.1826,0.78,0.1538
model-1577167384,1577168448.594,0.76,0.1561,0.72,0.2067
model-1577167384,1577168449.129,0.86,0.1148,0.69,0.1686
model-1577167384,1577168449.628,0.75,0.1677,0.59,0.2137
model-1577167384,1577168450.108,0.71,0.1907,0.78,0.1659
model-1577167384,1577168450.583,0.82,0.1406,0.69,0.1995
model-1577167384,1577168451.056,0.78,0.1439,0.66,0.1939
model-1577167384,1577168451.551,0.83,0.1338,0.88,0.1073
model-1577167384,1577168452.046,0.72,0.174,0.91,0.1004
model-1577167384,1577168452.544,0.75,0.1529,0.75,0.1752
model-1577167384,1577168453.035,0.73,0.1524,0.75,0.1752
model-1577167384,1577168453.533,0.76,0.1611,0.78,0.1475
model-1577167384,1577168454.026,0.72,0.1856,0.72,0.1873
model-1577167384,1577168454.518,0.83,0.1369,0.84,0.1575
model-1577167384,1577168455.02,0.72,0.1721,0.69,0.2198
model-1577167384,1577168455.519,0.79,0.1429,0.72,0.1874
model-1577167384,1577168456.013,0.76,0.1475,0.75,0.1497
model-1577167384,1577168456.512,0.81,0.1354,0.72,0.1637
model-1577167384,1577168457.022,0.91,0.0927,0.75,0.1572
model-1577167384,1577168457.534,0.8,0.1403,0.84,0.1281
model-1577167384,1577168458.065,0.79,0.142,0.84,0.1337
model-1577167384,1577168458.653,0.82,0.1434,0.78,0.1342
model-1577167384,1577168459.348,0.77,0.1445,0.78,0.1489
model-1577167384,1577168460.054,0.73,0.1826,0.81,0.1437
model-1577167384,1577168460.857,0.81,0.1372,0.69,0.1862
model-1577167384,1577168461.681,0.67,0.1806,0.78,0.1351
model-1577167384,1577168462.592,0.79,0.1465,0.66,0.2189
model-1577167384,1577168463.524,0.75,0.1483,0.78,0.137
model-1577167384,1577168464.606,0.8,0.1362,0.5,0.3502
model-1577167384,1577168464.997,0.79,0.1259,0.81,0.1439
model-1577167384,1577168627.664,0.69,0.1907,0.81,0.1408
model-1577167384,1577168628.16,0.78,0.1588,0.69,0.181
model-1577167384,1577168628.677,0.81,0.137,0.81,0.1271
model-1577167384,1577168629.201,0.88,0.1156,0.75,0.1554
model-1577167384,1577168629.701,0.82,0.1485,0.75,0.1607
model-1577167384,1577168630.204,0.78,0.1626,0.84,0.1488
model-1577167384,1577168630.697,0.77,0.162,0.72,0.2193
model-1577167384,1577168631.212,0.78,0.1677,0.81,0.1485
model-1577167384,1577168631.724,0.89,0.1086,0.81,0.1507
model-1577167384,1577168632.214,0.84,0.1178,0.91,0.0909
model-1577167384,1577168632.715,0.79,0.1288,0.75,0.1816
model-1577167384,1577168633.225,0.71,0.1765,0.72,0.1747
model-1577167384,1577168633.736,0.81,0.1305,0.84,0.1377
model-1577167384,1577168634.247,0.85,0.1285,0.81,0.1225
model-1577167384,1577168634.75,0.78,0.139,0.66,0.2259
model-1577167384,1577168635.241,0.78,0.1661,0.81,0.1705
model-1577167384,1577168635.724,0.78,0.1453,0.75,0.1625
model-1577167384,1577168636.226,0.8,0.1308,0.84,0.1005
model-1577167384,1577168636.722,0.78,0.171,0.72,0.1693
model-1577167384,1577168637.218,0.79,0.1605,0.75,0.1735
model-1577167384,1577168637.713,0.86,0.1116,0.78,0.1849
model-1577167384,1577168638.208,0.82,0.12,0.75,0.1611
model-1577167384,1577168638.712,0.76,0.1752,0.66,0.2267
model-1577167384,1577168639.208,0.78,0.1656,0.72,0.175
model-1577167384,1577168639.705,0.74,0.178,0.84,0.1346
model-1577167384,1577168640.212,0.76,0.1693,0.75,0.1571
model-1577167384,1577168640.703,0.82,0.1284,0.78,0.2204
model-1577167384,1577168641.202,0.68,0.2045,0.62,0.2428
model-1577167384,1577168641.703,0.74,0.1844,0.91,0.0885
model-1577167384,1577168642.204,0.77,0.1492,0.75,0.2188
model-1577167384,1577168642.703,0.78,0.164,0.78,0.1163
model-1577167384,1577168643.192,0.75,0.1547,0.75,0.1877
model-1577167384,1577168643.692,0.84,0.1133,0.78,0.1484
model-1577167384,1577168644.186,0.71,0.1758,0.75,0.1673
model-1577167384,1577168644.68,0.77,0.1443,0.69,0.2227
model-1577167384,1577168645.178,0.77,0.1609,0.75,0.1518
model-1577167384,1577168645.664,0.65,0.1966,0.78,0.1371
model-1577167384,1577168646.144,0.77,0.1515,0.75,0.1789
model-1577167384,1577168646.639,0.75,0.1691,0.84,0.1285
model-1577167384,1577168647.143,0.73,0.1857,0.75,0.157
model-1577167384,1577168647.642,0.8,0.1537,0.91,0.0916
model-1577167384,1577168648.137,0.68,0.1724,0.72,0.1505
model-1577167384,1577168648.625,0.82,0.1379,0.62,0.2193
model-1577167384,1577168649.11,0.77,0.1571,0.84,0.1349
model-1577167384,1577168649.6,0.73,0.1889,0.56,0.2497
model-1577167384,1577168650.094,0.77,0.1661,0.75,0.1882
model-1577167384,1577168650.588,0.84,0.1179,0.84,0.1397
model-1577167384,1577168651.071,0.83,0.1324,0.78,0.1968
model-1577167384,1577168651.558,0.8,0.1406,0.84,0.1233
model-1577167384,1577168652.063,0.74,0.1599,0.75,0.1687
model-1577167384,1577168652.559,0.82,0.123,0.81,0.1284
model-1577167384,1577168653.08,0.77,0.1709,0.78,0.1592
model-1577167384,1577168653.578,0.81,0.1453,0.69,0.1726
model-1577167384,1577168654.087,0.81,0.1287,0.78,0.1399
model-1577167384,1577168654.58,0.74,0.1613,0.91,0.0905
model-1577167384,1577168655.075,0.78,0.1593,0.75,0.1893
model-1577167384,1577168655.573,0.85,0.1182,0.81,0.1143
model-1577167384,1577168656.067,0.75,0.1577,0.72,0.2089
model-1577167384,1577168656.563,0.86,0.117,0.84,0.1217
model-1577167384,1577168657.051,0.76,0.1786,0.88,0.0846
model-1577167384,1577168657.552,0.81,0.133,0.81,0.1476
model-1577167384,1577168658.046,0.84,0.1195,0.84,0.1255
model-1577167384,1577168658.548,0.82,0.1428,0.72,0.1675
model-1577167384,1577168659.047,0.69,0.1858,0.94,0.0694
model-1577167384,1577168659.557,0.72,0.1801,0.78,0.1478
model-1577167384,1577168660.08,0.75,0.1513,0.72,0.1711
model-1577167384,1577168660.576,0.81,0.1259,0.72,0.1914
model-1577167384,1577168661.066,0.78,0.1534,0.81,0.1154
model-1577167384,1577168661.563,0.79,0.1524,0.72,0.1635
model-1577167384,1577168662.049,0.82,0.1322,0.81,0.1522
model-1577167384,1577168662.542,0.84,0.1171,0.69,0.214
model-1577167384,1577168663.032,0.84,0.1175,0.81,0.1512
model-1577167384,1577168663.529,0.72,0.1713,0.69,0.1996
model-1577167384,1577168664.027,0.79,0.1431,0.75,0.1485
model-1577167384,1577168664.514,0.8,0.1376,0.78,0.1633
model-1577167384,1577168665.016,0.76,0.1611,0.75,0.1512
model-1577167384,1577168665.52,0.76,0.1658,0.81,0.1555
model-1577167384,1577168666.011,0.78,0.1677,0.91,0.0999
model-1577167384,1577168666.511,0.83,0.139,0.78,0.1487
model-1577167384,1577168666.993,0.84,0.1296,0.81,0.1063
model-1577167384,1577168667.477,0.86,0.1105,0.78,0.1436
model-1577167384,1577168667.984,0.84,0.1466,0.81,0.1387
model-1577167384,1577168668.477,0.72,0.1819,0.88,0.1109
model-1577167384,1577168668.969,0.81,0.1317,0.75,0.1734
model-1577167384,1577168669.458,0.73,0.1505,0.88,0.1142
model-1577167384,1577168669.946,0.75,0.1674,0.91,0.1049
model-1577167384,1577168670.436,0.75,0.1421,0.78,0.1613
model-1577167384,1577168670.932,0.83,0.1142,0.84,0.1101
model-1577167384,1577168671.421,0.87,0.1234,0.81,0.1599
model-1577167384,1577168671.917,0.83,0.1278,0.81,0.1415
model-1577167384,1577168672.42,0.8,0.1438,0.72,0.1634
model-1577167384,1577168672.913,0.75,0.1739,0.75,0.1666
model-1577167384,1577168673.406,0.81,0.149,0.75,0.1613
model-1577167384,1577168673.892,0.79,0.1521,0.75,0.1985
model-1577167384,1577168674.383,0.76,0.1374,0.66,0.2038
model-1577167384,1577168674.883,0.84,0.1282,0.78,0.1221
model-1577167384,1577168675.368,0.68,0.2263,0.72,0.1912
model-1577167384,1577168675.856,0.75,0.1727,0.75,0.1522
model-1577167384,1577168676.355,0.83,0.1281,0.78,0.1514
model-1577167384,1577168676.858,0.8,0.1303,0.72,0.1838
model-1577167384,1577168677.36,0.74,0.1661,0.75,0.1582
model-1577167384,1577168677.893,0.73,0.176,0.72,0.2012
model-1577167384,1577168678.411,0.85,0.1124,0.81,0.1325
model-1577167384,1577168678.913,0.81,0.1386,0.78,0.126
model-1577167384,1577168679.404,0.83,0.1281,0.75,0.16
model-1577167384,1577168679.898,0.79,0.1244,0.78,0.1573
model-1577167384,1577168680.388,0.8,0.1483,0.91,0.1106
model-1577167384,1577168680.894,0.78,0.1459,0.81,0.1633
model-1577167384,1577168681.388,0.88,0.1031,0.78,0.1232
model-1577167384,1577168681.876,0.8,0.1303,0.59,0.2191
model-1577167384,1577168682.38,0.76,0.1557,0.75,0.1651
model-1577167384,1577168682.877,0.79,0.1317,0.69,0.1622
model-1577167384,1577168683.403,0.76,0.1871,0.72,0.1778
model-1577167384,1577168684.04,0.73,0.1796,0.72,0.1601
model-1577167384,1577168684.769,0.8,0.1384,0.81,0.1127
model-1577167384,1577168685.353,0.79,0.1531,0.75,0.1884
model-1577167384,1577168685.882,0.82,0.1272,0.94,0.0771
model-1577167384,1577168686.432,0.86,0.1319,0.81,0.1421
model-1577167384,1577168686.965,0.86,0.1182,0.69,0.1938
model-1577167384,1577168687.499,0.79,0.1436,0.88,0.091
model-1577167384,1577168688.029,0.71,0.1857,0.66,0.2606
model-1577167384,1577168688.581,0.81,0.1526,0.72,0.2098
model-1577167384,1577168689.11,0.84,0.1122,0.81,0.1155
model-1577167384,1577168689.629,0.8,0.1536,0.72,0.153
model-1577167384,1577168690.137,0.81,0.1324,0.72,0.16
model-1577167384,1577168690.653,0.76,0.149,0.75,0.1943
model-1577167384,1577168691.183,0.81,0.1405,0.75,0.136
model-1577167384,1577168691.699,0.81,0.153,0.66,0.2095
model-1577167384,1577168692.216,0.83,0.1149,0.84,0.1294
model-1577167384,1577168692.735,0.78,0.1523,0.84,0.1269
model-1577167384,1577168693.315,0.78,0.1357,0.84,0.1164
model-1577167384,1577168693.857,0.8,0.1486,0.69,0.1993
model-1577167384,1577168694.416,0.83,0.1199,0.72,0.1587
model-1577167384,1577168694.937,0.7,0.2048,0.84,0.1345
model-1577167384,1577168695.464,0.72,0.1917,0.59,0.2535
model-1577167384,1577168696.043,0.86,0.1075,0.84,0.1283
model-1577167384,1577168696.636,0.84,0.1423,0.72,0.1922
model-1577167384,1577168697.177,0.83,0.1351,0.88,0.1003
model-1577167384,1577168697.732,0.8,0.1211,0.88,0.1247
model-1577167384,1577168698.275,0.82,0.1281,0.88,0.1218
model-1577167384,1577168698.822,0.83,0.1288,0.81,0.1851
model-1577167384,1577168699.348,0.79,0.1529,0.75,0.1531
model-1577167384,1577168699.885,0.83,0.123,0.62,0.2179
model-1577167384,1577168700.414,0.8,0.1552,0.81,0.1055
model-1577167384,1577168700.936,0.77,0.1472,0.84,0.1446
model-1577167384,1577168701.459,0.81,0.1293,0.81,0.1494
model-1577167384,1577168701.976,0.8,0.1467,0.78,0.157
model-1577167384,1577168702.496,0.83,0.1303,0.78,0.1467
model-1577167384,1577168703.01,0.78,0.1731,0.81,0.1421
model-1577167384,1577168703.53,0.79,0.1395,0.78,0.1042
model-1577167384,1577168704.051,0.74,0.1696,0.78,0.1728
model-1577167384,1577168704.583,0.83,0.1243,0.69,0.1723
model-1577167384,1577168705.139,0.77,0.1408,0.81,0.1645
model-1577167384,1577168705.652,0.82,0.1383,0.72,0.1874
model-1577167384,1577168706.163,0.8,0.148,0.75,0.1872
model-1577167384,1577168706.65,0.8,0.1429,0.72,0.2018
model-1577167384,1577168707.147,0.78,0.1581,0.62,0.1853
model-1577167384,1577168707.641,0.83,0.1283,0.69,0.1882
model-1577167384,1577168708.129,0.81,0.146,0.62,0.229
model-1577167384,1577168708.618,0.85,0.1021,0.84,0.114
model-1577167384,1577168709.108,0.78,0.167,0.72,0.2031
model-1577167384,1577168709.616,0.79,0.1402,0.69,0.2085
model-1577167384,1577168710.144,0.7,0.1723,0.69,0.2178
model-1577167384,1577168710.652,0.81,0.1377,0.81,0.1359
model-1577167384,1577168711.163,0.79,0.1504,0.84,0.1126
model-1577167384,1577168711.694,0.75,0.1614,0.81,0.1359
model-1577167384,1577168712.191,0.83,0.1393,0.78,0.174
model-1577167384,1577168712.694,0.81,0.122,0.78,0.1772
model-1577167384,1577168713.216,0.83,0.1203,0.81,0.1265
model-1577167384,1577168713.757,0.8,0.1247,0.84,0.0958
model-1577167384,1577168714.422,0.84,0.1168,0.66,0.1797
model-1577167384,1577168715.184,0.78,0.1679,0.88,0.1041
model-1577167384,1577168715.767,0.84,0.1505,0.75,0.1998
model-1577167384,1577168716.355,0.78,0.1542,0.75,0.189
model-1577167384,1577168716.929,0.76,0.1683,0.66,0.2308
model-1577167384,1577168717.48,0.79,0.1521,0.81,0.1641
model-1577167384,1577168718.018,0.73,0.1702,0.78,0.1403
model-1577167384,1577168718.6,0.81,0.141,0.72,0.1744
model-1577167384,1577168719.263,0.8,0.1399,0.88,0.0942
model-1577167384,1577168719.95,0.79,0.1386,0.66,0.2214
model-1577167384,1577168720.539,0.75,0.1923,0.78,0.1534
model-1577167384,1577168721.173,0.85,0.128,0.69,0.187
model-1577167384,1577168721.756,0.76,0.1412,0.84,0.1153
model-1577167384,1577168722.309,0.79,0.1534,0.81,0.151
model-1577167384,1577168722.879,0.84,0.1462,0.72,0.1813
model-1577167384,1577168723.498,0.79,0.1308,0.72,0.1736
model-1577167384,1577168724.115,0.8,0.1438,0.84,0.1
model-1577167384,1577168724.751,0.82,0.1159,0.72,0.1676
model-1577167384,1577168725.301,0.84,0.1114,0.78,0.1516
model-1577167384,1577168725.847,0.75,0.1718,0.78,0.1567
model-1577167384,1577168726.386,0.77,0.1541,0.72,0.1513
model-1577167384,1577168726.93,0.76,0.1543,0.88,0.0846
model-1577167384,1577168727.465,0.87,0.1135,0.84,0.1297
model-1577167384,1577168728.005,0.8,0.1476,0.84,0.1258
model-1577167384,1577168728.527,0.75,0.1651,0.81,0.1172
